name,capitulo,modalidad,modalidad_articulo,descripcion,caracteristica_articulo
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,VIOLACION DE SELLOS Y DOCUMENTOS,OCULTACI‡N DE DOCUMENTOS,358-A,"  OCULTAR, DOCUMENTOS CONFIADOS A LA CUSTODIA DE UN FUNCIONARIO PUBLICO O DE OTRA PERSONA EN INTERES DEL SERCIVIO PUBLIO. ",358-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,VIOLACION DE SELLOS Y DOCUMENTOS,DESTRUCCI‡N DE DOCUMENTOS,358-A,DESTRUIR O INUTILICE REGISTROS O DOCUMENTOS CONFIADOS A LA CUSTODIA DE UN FUNCIONARIO PUBLICO O DE OTRA PERSONA EN INTERES DEL SERCIVIO PUBLICO.,358 -A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,VIOLACION DE SELLOS Y DOCUMENTOS,SUSTRACCI‡N DE OBJETOS DESTINADOS A SERVIR DE PRUEBA,358-A,"SUSTRAER,  OBJETOS DESTINADO A SERVIR DE PRUEBA ANTE AUTORIDAD COMPETENTE,  SI EL AUTOR DEL HECHO FUERE EL MISMO DEPOSITARIO",358-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,VIOLACION DE SELLOS Y DOCUMENTOS,OCULTACI‡N DE OBJETOS DESTINADOS A SERVIR DE PRUEBA,358-A," OCULTAR, OBJETOS DESTINADO A SERVIR DE PRUEBA ANTE AUTORIDAD COMPETENTE,  ",358-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,VIOLACION DE SELLOS Y DOCUMENTOS,DESTRUCCI‡N DE OBJETOS DESTINADOS A SERVIR DE PRUEBA,358-A,"DESTRUIR, OBJETOS DESTINADO A SERVIR DE PRUEBA ANTE AUTORIDAD COMPETENTE.",358-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,VIOLACION DE SELLOS Y DOCUMENTOS,INCUMPLIMIENTO CULPOSO DEL DEBER DE CUSTODIA DEL DEPOSITARIO,358-A PF,SE COMETE POR CULPA DEL DEPOSITARIO,358-APF
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,VIOLACION DE SELLOS Y DOCUMENTOS,VIOLACI‡N DEL DEBER DE CUSTODIA DE DOCUMENTOS ,359,"EL FUNCIONARIO O EMPLEADO PUBLICO QUE, NO ESTANDO COMPRENDIDO EN EL ARTICULO ANTERIOR, OBRA O CONSIENTA EN QUE SE ABRAN, SIN LA DEBIDA AUTORIZACION, PAPELES O DOCUMENTOS CERRADOS O SELLADOS CUYA CUSTODIA SE LE HUBIERA CONFIADO, ",359
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,VIOLACION DE SELLOS Y DOCUMENTOS,VIOLACI‡N DEL DEBER DE CUSTODIA DE DOCUMENTOS CUALIFICADA,360,"COMETIDA POR MINISTROS DE CUALQUIER CULTO Y PARTICULARES ENCARGADOS ACCIDENTALMENTE DEL DESPACHO O CUSTODIA DE DOCUMENTOS O PAPELES POR COMISI‡N DEL GOBIERNO, O DE FUNCIONARIOS A QUIENES HUBIEREN SIDO CONFIADOS AQUELLOS POR RAZ‡N DE SU CARGO",360
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,COHECHO PROPIO PASIVO,361,"EL FUNCIONARIO O EMPLEADO PÈBLICO QUE SOLICITE, RECIA O ACEPTE, POR S÷ O A TRAVêS  DE OTRA PERSONA, DµDIVAS, PRESENTES O OFRECIMIENTOS, PROMESAS O CUALQUIER OTRA VENTAJA INDEBIDA PARA EJECUTAR UN ACTO CONTRARIO A SUS DEBERES QUE SEA CONSTITUTIVO DE DELITO, ",361
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,COHECHO PASIVO PARA EJECUTAR UN ACTO INJUSTO,362,CON EL FIN DE EJECUTAR UN ACTO INJUSTO NO CONSTITUTIVO DE DELITO,362
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,COHECHO PASIVO PARA NO EJECUTAR UN ACTO ,363,"CUANDO LA DµDIVA O PRESENTE SOLICITADO, RECIBIDO O PROMETIDO TUVIERE POR OBJETO QUE EL FUNCIONARIO O EMPLEADO PÈBLICO SE ABSTENGA DE EJECUTAR UN ACTO QUE DEBIERA PRACTICAR EN EL CUMPLIMIENTO DE SUS OBLIGACIONES LEGALES",363
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,COHECHO IMPROPIO,365,"EL FUNCIONARIO O EMPLEADO PUBLIO QUE ACEPTE UN REGALO O BENEFICIO DE CUALQUIER CLASE DE PARTE DE QUIEN TENGA ALGÈN ASUNTO SOMETIDO A SU CONOCIMIENTO, ",365
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,SOBORNO DOMESTICO,366,"SOBORNO DOMESTICO, CUALQUIER PERSONA NATURAL QUE OFREZCA U OTORGUE INTERNCIONALMENTE, DIRECTA O INDIRECTAMENTE A UN FUNCIONARIO PÎBLICO, O A UNA PERSONA QUE DESEMPE•E FUNCIONES  PÈBLICAS, CUALQUIER OBJETO DE VALOR PECUNIARIO U OTRO BENEFICIO, COMO FAVORES, PROMESAS, O9 VENTAJAS PARA SI MISMO, U OTRA PERSONA, A CAMBIO DE QUE DICHO FUNCIONARIO REALICE U OMITA CUALQUIER ACTO, EN EL EJERCICIO DE SUS FUNCIONES PÈBLICAS, ",366
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,SOBORNO TRANSNACIONAL,366-A,"SOBORNO TRANSNACIONAL: CUALQUIER PERSONA NATURAL SUJETA A LA JURISDICCI‡N HONDURE•A, QUE OFREZCA, PROMETA U OTORQUE CUALQUIER VENTAJA PECUNIARIA O DE OTRA ÷NDOLE DIRECTA O INDIRECTA, A FUNCIONARIO PÈBLICO DE OTRO ESTADO U ORGANIZACI‡N INTERNACIONAL, PARA ESE FUNCIONARIO O PARA OTRA PERSONA CON EL FIN DE QUE DICHO FUNCIONARIO ACTUê O SE OBSTENGA DE ACTUAR EN LA EJECUCI‡N DE SUS FUNCIONES OFICIALES, PARA OBTENER O RETENER UN NEGOCIO U OTRA VENTAJA INDEBIDA DE NATURALEZA ECON‡MICA O COMERCIAL.",366-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,COHECHO DE JUECES Y MAGISTRADOS,369,"EL JUEZ QUE ACEPTE UN DµDIVA, UN PRESENTE, UNA PROMESA O UN PRêSTAMO PARA DICTAR, DEMORAR O ABSTENERSE DE DICTAR UNA PROVIDENCIA, RESOLUCI‡N O FALLO EN CUALQUIER ASUNTO DE QUE ESTUVIERE CONOCIENDO.",369
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,TRAFICO DE INFLUENCIAS,369-A,COMETIDA POR FUNCIONARIO O EMPLEADO PÈBLICO,369-A
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,TRAFICO DE INFLUENCIAS,369-B,COMETIDA POR PARTICULAR,369-B
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,COHECHO,OFRECIMIENTO DE INFLUENCIA ,369-C,"LOS QUE OFREIêNDOSE PARA REALIZAR LAS CONDUCTAS DESCRITAS EN LOS ART÷CULOS ANTERIORES SOLITEN DE TERCEROS DµDIVAS, PRESENTES O CUALQUIER OTRA REMUNERACI‡N O GRATIFICACION, O ACEPTEN OFRECIMEINTO O PROMESA, ",369-C
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,MALVERSACION DE CAUDALES PUBLICOS,MALVERSACI‡N DE CAUDALES PUBLICOS PROPIA,370,"EL FUNCIONARIO O EMPLEADO PÈBLICO QUE SE APROPIE DE CAUDALES, BIENES O EFECTOS CUYA ADMINISTRACI‡N, PERCEPCI‡N O CUSTODIA LE HAYA SIDO CONFIADA POR RAZ‡N DE SU CARGO O QUE SIN HABêRSELE CONFIADO INTERVIENE EN DICHOS ACTOS POR CUALQUIER  SERµ APLCIABLE TAMBIEN A LOS DIRECTIVOS DE SINDICATOS, EMPRESAS ASOCIATIVAS CAMPESINAS, COOPERATIVAS, PATRONATOS, ASOCIACIONES DE BENEFICIENCIA O DEPOSITVAS Y, EN GENERAL, A TODAS LAS DEMµS ENTIDADES CIVILES ANµLOGAS.",*OJO
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,MALVERSACION DE CAUDALES PUBLICOS,MALVERSACI‡N DE CAUDALES PÈBLICOS CULPOSA,371,"EL FUNCIONARIO O EMPLEADO PÈBLICO Y LOS DIRECTIVOS DE LAS ASOCIACIONES A QUE SE REFIERE EL ART÷CULO ANTERIOR QUE CULPONSAMENTE DEN LUGAR A QUE OTRA PERSONA SE APROPIE DE LOS CAUDALES, BIENES O EFECTOS A QUE SE REFIERE LA MISMA DISPOSICI‡N, ",*371
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,MALVERSACION DE CAUDALES PUBLICOS,DESVIACI‡N DE CAUDALES PÈBLICOS,372,"EL FUNCIONARIO O EMPLEADO PÈBLICO QUE DESTINE LOS CAUDALES, BIENES O EFECTOS QUE ADMINSTRA A UN FIN DISTINTO DEL QUE LES CORRESPONDE Y SI CON ELLO NO CAUSA DA•O A LOS INTERESES PATRIMONIALES DEL ESTADO. ",372
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,MALVERSACION DE CAUDALES PUBLICOS,DESVIACI‡N DE CAUDALES PÈBLICOS AGRAVADO,372P2,"CAUSAR DA•OS  A INTERESES PATRIMONIALES DEL ESTADO O ENTORPECE UN SERVICIO PUBLICO, LA MULTA SERA IGUAL AL CIEN PORCIENTO DEL VALOR CAUSADO O DE LOS GASTOS QUE EL ESTADO DEBA REALIZAR PARA NORMALIZAR EL CORRESPONDIENTE SERVICIO PUBLICO.",372 P2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,MALVERSACION DE CAUDALES PUBLICOS,DEMORA INJUSTIFICADA DE PAGOS,373,"FUNCIONARIO O EMPLEADO PUBLICO QUE TENIENDO FONDOS EXPEDITOS, DEMORE INJUSTIFICADAMENTE UN PAGO LEGALMENTE EXIGIBLE",373
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,MALVERSACION DE CAUDALES PUBLICOS,INCUMPLIMIENTO INJUSTIFICADO DE PAGO,373P2,"AL FUNCIONARIO O EMPLEADO PUBLICO QUE, LEGALMENTE REQUERIDO, REHUSE ENTREGAR UNA SUMA DE DINERO O LOS CAUDALES, BIENES O EFECTOS QUE SE ENCUENTREN BAJO SU ADMINISTRACION O CUSTODIA",373-P2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,NEGOCIACIONES INCOMPATIBLES CON EL EJERCICIO DE FUNCIONES PUBLICAS,NEGOCIACIONES INCOMPATIBLES CON EL EJERCICIO DE FUNCIONES PUBLICAS,374,"EL FUNCIONARIO O EMPLEADO PUBLICO QUE DIRECTAMENTE O POR MEDIO DE OTRA PERSONA, O POR ACTOS SIMULADOS, SE INTERESE, CON ANIMO DE LUCRO PERSONAL, EN CUALQUIER CONTRATO U OPERACI‡N EN QUE ESTUVIERA PARTICIPANDO POR RAZON DE SU CARGO.",374
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,NEGOCIACIONES INCOMPATIBLES CON EL EJERCICIO DE FUNCIONES PUBLICAS,INTERPOSICI‡N DE INFLUENCIAS CON PROP‡SITO DE LUCRO,375,"CUANDO EL FUNCIONARIO O EMPLEADO, CON PROP‡SITO DE LUCRO INTERPONGA SU INFLUENCIA PAFA OBTENER UNA RESOLUCI‡N DE CUALQUIER AUTORIDAD, O DICTAMEN QUE DEBA PRONUNCIARSE ANTE LA MISMA",375
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,FRAUDES Y EXACCIONES ILEGALES,FRAUDE,376,"EL FUNCIONARIO O EMPLEADO PUBLICO QU POR RAZON DE SU CARGO  PARTICIPE EN CUALQUIER ACTO JURIDICO QUE TENGA INTERES EL ESTADO Y SE PONGA DE ACUERDO CON ALGUNOS DE LOS INTERESADOS PARA DEFRAUDAR AL FISCO O CON ESE MISMO PROPOSITO SE VALGA DE SU CONDICION PARA FAVORECER A UN TERCERO O PARA FACILITAR SU PARTICIPACION PERSONAL,DIRECTA O INDIRECTA, EN LOS BENEFICIOS QUE PUEDAN PRODUCIR TALES ASUNTO O USE CUALQUIER OTRO ARTIFICIO CON LA MISMA FINALIDAD.",376
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,FRAUDES Y EXACCIONES ILEGALES,EXACCIONES ILEGALES,377,"EL FUNCIONARIO O EMPLEADO PUBLICO QUE EXIJA EL PAGO DE UN IMPUESTO O TRIBUTO, CONTRIBUCION O TASA A SABIENDAS DE QUE ES ILEGAL O QUE, SIENDO LEGAL, EMPLEE PARA SU PERCEPCION O COBRO MEDIOS VEJATORIOS O GRAVOSOS O INVOCA FALSAMENTE MANDAMIENTOS JUDICIAL U OTRA AUTORIZACION LEGITIMA",377
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,FRAUDES Y EXACCIONES ILEGALES,EXACCIONES ILEGALES AGRAVADAS,377 PS,COMETIDO POR EL FUNCIONARIO O EMPLEADO QUE UTILICE EN PROVECHO PROPIO O DE TERCEROS LAS EXACCIONES REFERIDAS EN EL PµRRAFO PRIMERO DEL ART÷CULO,377 P2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,PREVARICACION,PREVARICACION JUDICIAL,378,"EL JUEZ QUE CON MALICIA O CONCIENCIA DE LA JUSTICIA DICTE SENTENCIA CONTRARIA A LA LEY PARA FAVORECER O DA•AR A UN ENCAUSADO EN M,ATERIA CRIMINAL",378
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,PREVARICACION,PREVARICACION JUDICIAL,379.1,AL JUEZ QUE CON MALICIA Y VERDADERA CONCIENCIA DE SU INJUSTICIA DICTE SENTENCIA CONTRARIA A LA LEY EN UN JUICIO NO CRIMINAL,379.1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,PREVARICACION,PREVARICACION ADMINISTRATIVA,379.2,AL FUNCIONARIO QUE CON MALICIA O CONCIENCIA DE LA INJUSTICIA DICTE UNA SENTENCIA MANIFIESTAMENTE ILEGAL,379-2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,PREVARICACION,DENEGACI‡N DE JUSTICIA,380.1,"CUANDO EL JUEZ SE NIEGA A FALLAR PRETEXTANDO OSCURIDAD, INSUFICIENCIA O SILENCIO DE LA LEY",380.1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,PREVARICACION,PREVARICACION JUDICIAL NEGLIGENTE,380.2,EL JUEZ POR NEGLIGENCIA O IGNORANCIA INEXCUSABLE DICTE SENTENCIA MANIFESTAMENTE ILEGAL,380-2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,PREVARICACION,PREVARICACI‡N ADMINISTRATIVA NEGLIGENTE ,380.3,"EL FUNCIONARIO ADMINISTRATIVO QUE POR NEGLIGENCIA O IGNORANCIA INEXCUSABLE DICTE ACUERDO O RESOLUCION MANIFIESTAMENTE ILEGAL, EN UN ASUNTO MERAMENTE ADMINISTRATIVO",380- 3
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,PREVARICACION,PREVARICACI‡N DEL PROFESIONAL DEL DERECHO,381,"NOTARIO, ABOGADO, LICENCIADO EN CIENCIAS JURIDICAS Y SOCIALES O PROCURADOR QUE POR ABUSO EN EL DESEMPE•O DE SU MANDATO O POR NEGLIGENCIA O IGNORANCIA INEXCUSABLE PERJUDICA A SU CLIENTE O DESCUBRE SECRETOS DEL MISMO QUE HA CONOCIDO DEBIDO AL EJERCICIO DE SU PROFESION",381
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,PREVARICACION,DESLEALTAD PROFESIONAL DE ABOGADOS Y PROCURADORES,382,EL PROFESIONAL DEL DERECHO O PROCURADOR QUE HAYA ACTUADO O ESTE ACTUANDO COMO MANDATARIO DE UNA PERSONA Y REPRESENTE SIN EL CONSENTIMIENTO DE ESTA A LA PARTE CONTRARIA O LA ACONSEJA EN EL MISMO ASUNTO.,382
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DENEGACION Y RETARDO DE JUSTICIA,DENEGACI‡N DE JUSTICIA,383,"CUANDO EL EL JUEZ NO DA CURSO A UNA SOLICITUD, DEMANDA, ACUSACI‡N, QUERELLA O DENUNCIA PRESENTADA EN LEGAL FORMA",383
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,DENEGACION Y RETARDO DE JUSTICIA,RETARDO MALICIOSO EN LA ADMINISTRACION DE JUSTICIA,384,"EL FUNCIONARIO O EMPLEADO PUBLICO QUE FALTANDO A LAS OBLIGACIONES DE SU CARGO, NO ADOPTE LAS MEDIDAS NECESARIAS PARA LOGRAR LA DETENCION Y ENJUICIAMIENTO DE UN PRESUNTO DELINCUENTE",384
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"FALSO TESTIMONIO, ACUSACION Y DENUNCIA FALSA",FALSO TESTIMONIO,385,"EL TESTIGO, PERITO O INTERPRETE QUE EN SU DEPOSICION, INFORME,TRADUCCION O INTERPRETACION, HECHA ANTE AUTORIDAD COMPETENTE ",385
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"FALSO TESTIMONIO, ACUSACION Y DENUNCIA FALSA",FALSO TESTIMONIO AGRAVADO ,385,COMETIDO EN CAUSA CRIMINAL EN PERJUICIO DEL IMPUTADO,385P2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"FALSO TESTIMONIO, ACUSACION Y DENUNCIA FALSA",PRESENTACI‡N EN JUICIO DE TESTIGOS FALSOS,386,PRESENTACI‡N EN JUICIO DE TESTIGOS FALSOS,386
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,"FALSO TESTIMONIO, ACUSACION Y DENUNCIA FALSA",ACUSACI‡N O DENUNCIA FALSA,387,"
 COMETER EL DELITO DE ACUSACI‡N O DENUNCIA FALSA, IMPUTANDO FALSAMENTE A UNA PERSONA HECHOS QUE, DE SER CIERTOS, CONSTITUIRµN DELITOS DE LOS QUE DAN LUGAR A PROCEDIMIENTO DE OFICIO, SI ESTA IMPUTACI‡N SE HACE ANTE FUNCIONARIO ADMINISTRATIVO O JUDICIAL QUE POR RAZ‡N DE SU CARGO DEBA PROCEDER A SU INVESTIGACION O CASTIGO. 
SIN EMBARGO, NO PODRµ PROCEDERSE CONTRA EL DENUNCIANTE O ACUSADOR SINO DESPUES DE QUE SE HAYA  SOBRESEIMIENTO LA CAUSA O DICTADO SENTENCIA ABSOLUTORIA",387
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ENCUBRIMIENTO,ENCUBRIMIENTO,388 -1,OCULTANDO AL DELINCUENTE O FACILITAR SU FUGA PARA EVITAR SU JUZGAMIENTO,388.1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ENCUBRIMIENTO,ENCUBRIMIENTO,388-2,PROCURANDO LA DESAPARICI‡N DE LAS PRUEBAS DEL DELITO,388.2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ENCUBRIMIENTO,ENCUBRIMIENTO,388 -3,"GUARDANDO, ESCONDIENDO, COMPRANDO, VENDIENDO O RECIBIENDO EN PRENDA O PERMUTA LOS EFECTOS O INSTRUMENTOS DEL DELITO",388.3
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ENCUBRIMIENTO,ENCUBRIMIENTO,388 -4,"NEGANDO A LA AUTORIDAD, SIN MOTIVO JUSTIFICADO, EL PERMISO DE PENETRAR EN EL DOMICILIO PARA CAPTURAR AL DELINCUENTE QUE SE ENCUENTRE EN êL",388.4
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ENCUBRIMIENTO,ENCUBRIMIENTO,388- 5,"DEJANDO DE COMUNICAR A LA AUTORIDAD LAS NOTICIAS QUE TUVIERE ACERCA DE LA COMISI‡N DE ALGÈN DELITO, CUANDO ESTE OBLIGADO A HACERLO POR SU PROFESI‡N O EMPLEO",388.5
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ENCUBRIMIENTO,ENCUBRIMIENTO,388 -6,AUXILIANDO A LOS AUTORES O C‡MPLICES PARA QUE SE BENEFICIEN DEL PRODUCTO O PRECIO DE LOS OBJETOS PROVENIENTES DEL DELITO O APROVECHµNDOSE PERSONALMENTE DEL PRODUCTO O PRECIO MENCIONADO,388.6
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,ENCUBRIMIENTO,ENCUBRIMIENTO AGRAVADO,388P2,"Cuando el encubrimiento se ejecute con †nimo de lucro la pena se aumentar† en un tercio. Si el encubridor ejecuta los actos a que se refiere este Art°culo en forma habitual, la pena se incrementar† en un cincuenta por ciento (50%).",388 p2
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,EVASION,EVASION,390," SE EVADA HALLµNDOSE LEGALMENTE DETENIDO O CONDENADO SERµ SANCIONADO ADEMµS,  SI LA EVASI‡N SE PRODUCE POR MEDIO DE INTIMIDACI‡N O VIOLENCIA EN LAS PERSONAS O FUERZA EN LAS COSAS, LA PENA SERµ AUMENTADA EN UN TERCIO, SIN PERJUICIO DE LA SANCI‡N QUE DEBA APLICARSE A LOS DELITOS A QUE DEN LUGAR LA INTIMIDACI‡N, VIOLENCIA O FUERZA.",390
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,EVASION,FAVORECIMIENTO DE EVASION,391, COLABORAR EN LA EVASI‡N DE UN DETENIDO O CONDENADO. S÷ QUIEN HA FAVORECIDO LA EVASI‡N FUESE SERVIDOR PÈBLICO.,
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,EVASION,EVASION CULPOSA,392,POR CULPA DE CUSTODIO,392P1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,EVASION,EVASION CULPOSA,392,POR CULPA DE FUNCIONARIO PENITENCIARIO,392P1
DELITOS CONTRA LA SEGURIDAD INTERIOR DEL ESTADO,EVASION,EVASION CULPOSA,392,"POR DOLO DE CUSTODIO, FUNCIONARIO O EMPLEADO PENITENCIARIO",392P2
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA INTRODUCCI‡N AL TERRITORIO NACIONAL, LA EXTRACCI‡N O SUSTRACCI‡N DEL MISMO, DE BIENES O MERCANC÷AS DE CUALQUIER CLASE POR LUGARES DONDE NO EXISTAN OFICINAS ADUANERAS O TRIBUTARIAS, LEGALMENTE AUTORIZADAS PARA EFECTUAR LA OPERACI‡N DE QUE SE TRATE",392-B.1
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA INTRODUCCI‡N AL TERRITORIO NACIONAL, LA EXTRACCI‡N O SUSTRACCI‡N DEL MISMO, DE BIENES O MERCANC÷AS DE CUALQUIER CLASE POR LUGARES AUTORIZADOS PARA EFECTUAR OPERACIONES ADUANERAS, EN D÷AS Y HORAS INHµBILES NO AUTORIZADAS POR LA AUTORIDAD ADUANERA COMPETENTE",392-B.2
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA INTRODUCCI‡N O SUSTRACCI‡N SUBREPTICIA A LOS RECINTOS ADUANEROS, A LOS ALMACENES GENERALES DE DEP‡SITO, A LOS SITIOS SUJETOS AL RêGIMEN DE IMPORTACI‡N TEMPORAL, A LAS ZONAS INDUSTRIALES DE PROCESAMIENTO; Y, EN GENERAL, A LAS ZONAS LIBRES CUALQUIERA QUE SEA SU DENOMINACI‡N O SU FINALIDAD, DE BIENES O MERCANC÷AS QUE NO HAN CUMPLIDO LOS TRµMITES PRESCRITOS EN LA LEGISLACI‡N ADUANERA Y EN SUS REGLAMENTOS",392-B.3
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA INTRODUCCI‡N DE BIENES O MERCANC÷AS SUJETAS A LA JURISDICCI‡N DE UNA ADUANA EN RECINTOS QUE NO HAN SIDO DESTINADOS O AUTORIZADOS POR AUTORIDAD COMPETENTE, PARA EL ALMACENAMIENTO DE MERCANC÷AS O EN LUGARES DISTINTOS A LOS UTILIZADOS PARA EL TRµMITE DE LA OPERACI‡N ADUANERA DE QUE SE TRATE O EL DESCUBRIMIENTO DE BIENES O MERCANC÷AS DE ORIGEN EXTRANJERO DENTRO DE LAS ZONAS PRIMARIA O SECUNDARIA DE LAS ADUANAS, SIN LOS DOCUMENTOS QUE ACREDITEN SU LEGAL TENENCIA, TRANSPORTE, MANEJO O PERMANENCIA EN EL PA÷S",392-B.4
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA INTERNACI‡N, EXTRACCI‡N O SUSTRACCI‡N CLANDESTINA DE BIENES O MERCANC÷AS, OCULTµNDOLAS EN DOBLES FONDOS, EN OTROS BIENES O MERCANC÷AS, EN EL CUERPO O EN EL EQUIPAJE DE LAS PERSONAS O BIEN USANDO CUALQUIER OTRO MEDIO QUE TENGA POR OBJETO ELUDIR EL CONTROL ADUANERO",392-B.5
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA ROTURA, NO FACULTADA POR LA AUTORIDAD COMPETENTE, DE PRECINTOS, SELLOS, MARCAS, PUERTAS, ENVASES U OTROS MEDIOS DE SEGURIDAD DE BIENES O MERCANC÷AS NO DESTINADAS AL PA÷S",392-B.6
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,LA TENTATIVA O SIMULACI‡N DE QUE SE HA CUMPLIDO UN REQUISITO ESENCIAL PARA REALIZAR O PERFECCIONAR UNA OPERACI‡N ADUANERA,392-B.7
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,TODA ACCI‡N U OMISI‡N TENDIENTE A HACER APARECER COMO NACIONALIZADOS BIENES O MERCANC÷AS INTRODUCIDOS TEMPORALMENTE AL TERRITORIO NACIONAL,392-B.8
DELITOS FINANCIEROS Y SUS PENAS,DELITOS DE CONTRABANDO Y DEFREUDACI‡N FISCAL Y SUS PENAS,CONTRABANDO,392-A,"LA TENENCIA INJUSTIFICADA DE BIENES O MERCANC÷AS DESTINADAS A LA IMPORTACI‡N O EXPORTACI‡N DENTRO DE LAS ZONAS ADUANERAS PRIMARIA O SECUNDARIA, SIN LA DOCUMENTACI‡N O AUTORIZACI‡N CORRESPONDIENTE",392-B.9
